184,-11,240
185,-11,241
186,-11,241
187,-11,253
188,-11,253
189,-11,253
190,-12,253
191,-12,240
192,-12,246
193,-12,246
194,-12,242
195,-12,242
196,-12,240
197,-11,240
198,-11,243
199,-11,243
200,-10,248
201,-10,245
202,-9,245
203,-9,256
204,-8,256
205,-8,255
206,-7,255
207,-7,246
208,-6,246
209,-5,248
210,-5,248
211,-4,248
212,-4,261
213,-3,261
214,-2,267
215,-1,267
216,0,255
217,1,255
218,2,281
219,3,289
220,3,289
221,3,265
222,2,265
223,2,234
224,1,234
225,1,232
226,0,232
227,0,246
228,-1,250
229,-1,250
230,-2,268
231,-2,268
232,-2,258
233,-3,258
234,-3,250
235,-3,250
236,-3,267
237,-4,272
238,-4,272
239,-5,268
240,-5,268
241,-6,273
242,-7,273
243,-7,278
244,-8,267
245,-9,267
246,-9,269
247,-10,269
248,-11,284
249,-11,284
250,-12,294
251,-13,288
252,-13,288
253,-14,265
254,-14,265
255,-15,242
256,-16,242
257,-17,213
258,-18,213
259,-18,185
260,-20,166
261,-21,166
262,-22,146
263,-22,146
264,-22,111
265,-22,111
266,-21,73
267,-20,70
268,-19,70
269,-18,90
270,-16,90
271,-15,144
272,-13,144
273,-11,209
274,-9,209
275,-7,250
276,-5,250
277,-3,282
278,-1,294
279,0,294
280,2,298
281,4,298
282,5,272
283,6,272
284,7,254
285,8,286
286,9,286
287,10,315
288,11,315
289,11,310
290,11,310
291,11,296
292,11,296
293,11,277
294,10,229
295,11,229
296,12,331
297,12,331
298,11,374
299,11,374
300,10,309
301,9,309
302,7,248
303,7,289
304,5,289
305,4,254
306,3,254
307,2,211
308,1,211
309,0,219
310,0,219
311,-2,240
312,-2,262
313,-3,262
314,-4,250
315,-5,250
316,-6,230
317,-6,230
318,-7,253
319,-7,253
320,-8,260
321,-8,254
322,-8,254
323,-9,247
324,-9,247
325,-9,256
326,-9,256
327,-9,261
328,-9,261
329,-9,253
330,-9,245
331,-10,245
332,-10,248
333,-11,248
334,-11,251
335,-12,251
336,-12,249
337,-12,248
338,-12,248
339,-13,250
340,-13,250
341,-13,247
342,-13,247
343,-13,244
344,-13,244
345,-14,247
346,-14,247
347,-14,247
348,-15,247
349,-15,247
350,-15,253
351,-15,253
352,-16,247
353,-16,249
354,-16,249
355,-16,250
356,-17,250
357,-17,251
358,-17,251
359,-17,249
360,-17,249
361,-17,251
362,-17,249
363,-18,249
364,-18,246
365,-18,246
366,-18,250
367,-18,250
368,-19,255
369,-19,266
370,-19,266
371,-20,265
372,-20,265
373,-21,262
374,-22,262
375,-22,301
376,-23,301
377,-23,329
378,-24,313
379,-24,313
380,-25,305
381,-25,305
382,-26,301
383,-26,301
384,-26,285
385,-27,285
386,-27,279
387,-27,277
388,-27,277
389,-27,255
390,-27,255
391,-27,246
392,-28,246
393,-29,230
394,-30,230
395,-31,212
396,-32,195
397,-34,195
398,-36,171
399,-37,171
400,-39,124
401,-40,124
402,-41,88
403,-42,62
404,-44,62
405,-44,28
406,-44,28
407,-44,-5
408,-43,-5
409,-42,-2
410,-41,-2
411,-40,38
412,-39,38
413,-38,108
414,-36,176
415,-35,176
416,-33,202
417,-31,202
418,-30,189
419,-28,189
420,-27,184
421,-25,207
422,-23,207
423,-21,229
424,-19,229
425,-17,252
426,-16,252
427,-14,260
428,-12,260
429,-10,269
430,-8,278
431,-6,278
432,-5,277
433,-3,277
434,-2,276
435,0,276
436,2,291
437,3,291
438,5,305
439,6,304
440,7,304
441,8,287
442,9,287
443,9,278
444,10,278
445,10,278
446,11,278
447,11,270
448,11,256
449,11,256
450,10,246
451,10,246
452,9,238
453,9,238
454,8,238
455,7,246
456,6,246
457,5,254
458,4,254
459,3,267
460,2,267
461,2,258
462,2,258
463,3,268
464,4,382
465,5,382
466,4,390
467,3,390
468,2,305
469,1,305
470,1,261
471,0,261
472,0,251
473,-1,225
474,-2,225
475,-3,202
476,-4,202
477,-5,207
478,-6,207
479,-7,240
480,-8,240
481,-8,281
482,-9,267
483,-10,267
484,-11,255
485,-11,255
486,-11,235
487,-11,235
488,-11,227
489,-11,227
490,-12,233
491,-13,236
492,-14,236
493,-15,229
494,-17,229
495,-18,223
496,-19,223
497,-21,218
498,-22,218
499,-23,223
500,-23,238
501,-24,238
502,-24,246
503,-24,246
504,-24,248
505,-24,248
506,-24,250
507,-24,240
508,-23,240
509,-23,231
510,-22,231
511,-21,250
512,-21,250
513,-20,266
514,-20,266
515,-19,259
516,-19,252
517,-18,252
518,-18,255
519,-17,255
520,-16,261
521,-15,261
522,-14,263
523,-14,263
524,-13,272
525,-13,269
526,-13,269
527,-13,259
528,-13,259
529,-14,251
530,-14,251
531,-15,247
532,-15,248
533,-16,248
534,-17,254
535,-18,254
536,-19,278
537,-20,278
538,-21,312
539,-22,312
540,-23,296
541,-24,286
542,-24,286
543,-25,305
544,-25,305
545,-26,310
546,-27,310
547,-27,287
548,-28,285
549,-28,285
550,-28,265
551,-28,265
552,-27,251
553,-27,251
554,-27,247
555,-27,247
556,-27,244
557,-28,244
558,-29,244
559,-30,236
560,-32,236
561,-33,210
562,-34,210
563,-35,181
564,-37,181
565,-38,142
566,-40,125
567,-41,125
568,-43,108
569,-43,108
570,-44,91
571,-43,91
572,-43,73
573,-42,73
574,-41,64
575,-40,86
576,-40,86
577,-40,102
578,-39,102
579,-38,112
580,-37,112
581,-36,102
582,-34,102
583,-33,100
584,-31,117
585,-30,117
586,-28,133
587,-26,133
588,-24,145
589,-21,145
590,-20,153
591,-17,166
592,-15,166
593,-13,186
594,-10,186
595,-8,250
596,-6,250
597,-4,286
598,-1,286
599,1,286
600,3,326
601,5,326
602,8,372
603,11,372
604,12,359
605,14,359
606,15,364
607,15,364
608,15,294
609,14,278
610,12,278
611,10,295
612,8,295
613,6,257
614,7,257
615,7,236
616,8,236
617,10,387
618,9,387
619,8,387
620,7,284
621,6,284
622,4,231
623,4,231
624,4,244
625,3,244
626,2,247
627,1,220
628,0,220
629,0,234
630,-1,234
631,-1,264
632,-2,264
633,-4,263
634,-5,263
635,-6,236
636,-6,236
637,-7,236
638,-8,248
639,-8,248
640,-9,256
641,-10,256
642,-10,250
643,-10,250
644,-11,251
645,-10,245
646,-10,245
647,-10,258
648,-10,258
649,-10,264
650,-10,264
651,-9,262
652,-9,256
653,-9,256
654,-8,260
655,-8,260
656,-8,259
657,-8,259
658,-8,256
659,-9,256
660,-9,250
661,-9,249
662,-10,249
663,-10,245
664,-11,245
665,-11,240
666,-11,240
667,-12,246
668,-12,246
669,-13,246
670,-13,245
671,-13,245
672,-14,246
673,-14,246
674,-14,249
675,-15,249
676,-15,247
677,-15,250
678,-15,250
679,-15,251
680,-15,251
681,-16,247
682,-16,247
683,-16,265
684,-16,265
685,-16,260
686,-17,257
687,-17,257
688,-18,254
689,-18,254
690,-19,257
691,-19,257
692,-20,262
693,-20,267
694,-21,267
695,-21,270
696,-22,270
697,-22,274
698,-23,274
699,-23,294
700,-23,294
701,-24,295
702,-24,281
703,-25,281
704,-25,295
705,-26,295
706,-26,293
707,-26,293
708,-27,298
709,-27,287
710,-27,287
711,-26,266
712,-26,266
713,-26,252
714,-26,252
715,-27,234
716,-28,234
717,-28,226
718,-30,218
719,-31,218
720,-33,191
721,-35,191
722,-36,156
723,-38,156
724,-40,128
725,-42,128
726,-43,95
727,-44,66
728,-45,66
729,-45,47
730,-45,47
731,-44,39
732,-43,39
733,-42,57
734,-41,57
735,-40,89
736,-39,130
737,-37,130
738,-35,145
739,-34,145
740,-32,149
741,-31,149
742,-29,165
743,-28,165
744,-26,185
745,-23,203
746,-21,203
747,-19,219
748,-17,219
749,-14,246
750,-12,246
751,-10,282
752,-7,282
753,-5,303
754,-3,293
755,-1,293
756,1,297
757,3,297
758,6,330
759,8,330
760,10,344
761,12,317
762,13,317
763,14,297
764,15,297
765,16,289
766,16,289
767,16,280
768,16,280
769,15,264
770,14,241
771,12,241
772,10,216
773,8,216
774,7,212
775,5,212
776,3,212
777,2,212
778,0,229
779,-1,264
780,-1,264
781,0,274
782,0,274
783,1,430
784,1,430
785,1,442
786,-1,442
787,-2,355
788,-3,212
789,-2,212
790,0,223
791,-1,223
792,-2,261
793,-2,261
794,-3,219
795,-3,219
796,-4,212
797,-4,273
798,-5,273
799,-6,289
800,-6,289
801,-7,234
802,-7,234
803,-7,230
804,-7,230
805,-7,249
806,-7,258
807,-7,258
808,-6,256
809,-6,256
810,-6,255
811,-6,255
812,-6,253
813,-6,253
814,-6,249
815,-6,247
816,-6,247
817,-6,249
818,-6,249
819,-6,251
820,-6,251
821,-6,255
822,-7,255
823,-7,263
824,-7,247
825,-7,247
826,-7,243
827,-8,243
828,-8,248
829,-8,248
830,-9,254
831,-9,254
832,-9,256
833,-9,256
834,-9,256
835,-9,257
836,-9,257
837,-10,254
838,-10,254
839,-10,263
840,-10,263
841,-10,260
842,-10,254
843,-11,254
844,-11,246
845,-11,246
846,-11,244
847,-12,244
848,-12,239
849,-12,237
850,-12,237
851,-13,255
852,-13,255
853,-13,273
854,-14,273
855,-14,259
856,-14,259
857,-14,249
858,-15,250
859,-15,250
860,-15,253
861,-16,253
862,-16,247
863,-16,247
864,-17,252
865,-17,252
866,-18,246
867,-18,245
868,-19,245
869,-19,252
870,-20,252
871,-20,254
872,-20,254
873,-21,260
874,-21,264
875,-21,264
876,-22,264
877,-22,264
878,-22,258
879,-22,258
880,-23,253
881,-23,253
882,-23,259
883,-23,265
884,-23,265
885,-23,267
886,-23,267
887,-23,296
888,-23,296
889,-22,315
890,-22,315
891,-22,288
892,-22,244
893,-21,244
894,-21,246
895,-22,246
896,-23,283
897,-24,283
898,-25,271
899,-27,271
900,-28,236
901,-30,201
902,-31,201
903,-32,157
904,-33,157
905,-33,124
906,-34,124
907,-34,129
908,-35,129
909,-35,151
910,-35,148
911,-35,148
912,-35,140
913,-35,140
914,-34,132
915,-34,132
916,-34,128
917,-34,124
918,-34,124
919,-34,120
920,-34,120
921,-34,126
922,-34,126
923,-33,147
924,-33,166
925,-32,166
926,-31,180
927,-31,180
928,-30,195
929,-29,195
930,-28,215
931,-27,215
932,-26,229
933,-25,248
934,-24,248
935,-23,271
936,-21,271
937,-21,275
938,-20,275
939,-19,267
940,-18,266
941,-17,266
942,-17,268
943,-16,268
944,-16,264
945,-15,264
946,-15,265
947,-14,265
948,-14,253
949,-14,257
950,-13,257
951,-13,274
952,-12,274
953,-12,270
954,-12,270
955,-12,248
956,-12,248
957,-12,226
958,-12,231
959,-12,231
960,-12,246
961,-12,246
962,-12,245
963,-11,245
964,-11,247
965,-11,266
966,-11,266
967,-11,286
968,-11,286
969,-10,288
970,-10,288
971,-10,279
972,-10,279
973,-10,271
974,-9,247
975,-9,247
976,-9,251
977,-9,251
978,-9,262
979,-9,262
980,-9,255
981,-8,255
982,-8,246
983,-8,249
984,-8,249
985,-8,251
986,-8,251
987,-8,257
988,-8,257
989,-8,258
990,-8,256
991,-8,256
992,-8,263
993,-8,263
994,-8,257
995,-8,257
996,-8,254
997,-8,254
998,-8,256
999,-8,256
1000,-8,256
1001,-9,246
1002,-9,246
1003,-9,247
1004,-10,247
1005,-10,246
1006,-10,246
1007,-10,249
1008,-11,253
1009,-11,253
1010,-12,253
1011,-12,253
1012,-12,248
1013,-12,248
1014,-13,235
1015,-13,235
1016,-13,235
1017,-13,231
1018,-14,231
1019,-14,240
1020,-14,240
1021,-14,256
1022,-14,256
1023,-14,247
1024,-15,250
1025,-15,250
1026,-15,253
1027,-15,253
1028,-15,251
1029,-15,251
1030,-16,255
1031,-16,255
1032,-16,251
1033,-17,243
1034,-17,243
1035,-17,241
1036,-18,241
1037,-18,244
1038,-18,244
1039,-18,247
1040,-18,250
1041,-18,250
1042,-18,243
1043,-18,243
1044,-18,238
1045,-18,238
1046,-18,239
1047,-18,239
1048,-18,234
1049,-18,242
1050,-18,242
1051,-18,244
1052,-18,244
1053,-18,244
1054,-18,244
1055,-18,245
1056,-18,243
1057,-18,243
1058,-18,246
1059,-18,246
1060,-18,250
1061,-18,250
1062,-18,252
1063,-18,252
1064,-18,248
1065,-18,251
1066,-18,251
1067,-18,245
1068,-19,245
1069,-19,244
1070,-20,244
1071,-21,251
1072,-21,251
1073,-22,265
1074,-22,292
1075,-22,292
1076,-22,317
1077,-22,317
1078,-22,305
1079,-22,305
1080,-21,283
1081,-20,290
1082,-20,290
1083,-19,303
1084,-18,303
1085,-17,312
1086,-17,312
1087,-16,322
1088,-16,322
1089,-16,321
1090,-16,313
1091,-17,313
1092,-17,289
1093,-18,289
1094,-19,267
1095,-20,267
1096,-21,249
1097,-21,249
1098,-22,237
1099,-23,226
1100,-24,226
1101,-25,214
1102,-26,214
1103,-27,189
1104,-28,189
1105,-29,171
1106,-30,153
1107,-31,153
1108,-32,131
1109,-33,131
1110,-34,119
1111,-34,119
1112,-35,112
1113,-35,112
1114,-36,108
1115,-36,108
1116,-36,108
1117,-36,99
1118,-36,99
1119,-36,106
1120,-36,106
1121,-35,113
1122,-34,122
1123,-34,122
1124,-33,138
1125,-32,138
1126,-31,166
1127,-30,166
1128,-30,184
1129,-28,184
1130,-27,212
1131,-26,252
1132,-24,252
1133,-23,267
1134,-22,267
1135,-21,274
1136,-19,274
1137,-18,276
1138,-17,276
1139,-16,270
1140,-16,266
1141,-15,266
1142,-15,265
1143,-15,265
1144,-15,248
1145,-16,248
1146,-16,227
1147,-16,214
1148,-16,214
1149,-17,225
1150,-17,225
1151,-17,223
1152,-18,223
1153,-18,240
1154,-18,240
1155,-18,254
1156,-18,264
1157,-17,264
1158,-17,279
1159,-17,279
1160,-17,269
1161,-17,269
1162,-17,250
1163,-16,250
1164,-16,253
1165,-16,276
1166,-16,276
1167,-16,269
1168,-16,269
1169,-16,253
1170,-16,253
1171,-16,250
1172,-16,238
1173,-17,238
1174,-17,233
1175,-17,233
1176,-17,237
1177,-17,237
1178,-17,241
1179,-17,241
1180,-17,244
1181,-18,245
1182,-18,245
1183,-18,235
1184,-18,235
1185,-18,227
1186,-18,227
1187,-17,240
1188,-17,256
1189,-17,256
1190,-17,259
1191,-16,259
1192,-16,260
1193,-15,260
1194,-15,259
1195,-15,259
1196,-15,266
1197,-14,259
1198,-14,259
1199,-14,249
1200,-14,249
1201,-14,248
1202,-14,248
1203,-14,250
1204,-14,250
1205,-14,248
1206,-14,238
1207,-14,238
1208,-14,237
1209,-15,237
1210,-15,246
1211,-15,246
1212,-15,251
1213,-14,256
1214,-14,256
1215,-14,252
1216,-14,252
1217,-14,246
1218,-14,246
1219,-14,246
1220,-14,246
1221,-14,247
1222,-14,249
1223,-14,249
1224,-15,246
1225,-15,246
1226,-15,245
1227,-16,245
1228,-16,246
1229,-16,245
1230,-16,245
1231,-16,247
1232,-16,247
1233,-17,247
1234,-17,247
1235,-17,249
1236,-17,249
1237,-17,240
1238,-18,243
1239,-18,243
1240,-19,250
1241,-19,250
1242,-19,250
1243,-20,250
1244,-20,266
1245,-20,266
1246,-20,258
1247,-21,257
1248,-21,257
1249,-21,269
1250,-21,269
1251,-21,295
1252,-20,295
1253,-19,310
1254,-19,311
1255,-18,311
1256,-17,302
1257,-16,302
1258,-16,311
1259,-15,311
1260,-14,325
1261,-14,325
1262,-13,334
1263,-13,320
1264,-13,320
1265,-13,305
1266,-14,305
1267,-14,306
1268,-15,306
1269,-15,303
1270,-16,303
1271,-17,288
1272,-18,267
1273,-19,267
1274,-20,255
1275,-21,255
1276,-21,252
1277,-22,252
1278,-23,239
1279,-25,208
1280,-26,208
1281,-27,193
1282,-28,193
1283,-29,172
1284,-30,172
1285,-31,159
1286,-32,159
1287,-33,135
1288,-34,111
1289,-35,111
1290,-36,104
1291,-36,104
1292,-37,89
1293,-37,89
1294,-37,68
1295,-37,68
1296,-37,59
1297,-37,70
1298,-36,70
1299,-36,92
1300,-36,92
1301,-35,108
1302,-34,108
1303,-34,123
1304,-32,123
1305,-31,131
1306,-30,144
1307,-29,144
1308,-28,193
1309,-27,193
1310,-27,241
1311,-26,241
1312,-25,263
1313,-24,263
1314,-23,247
1315,-23,248
1316,-22,248
1317,-21,270
1318,-21,270
1319,-20,270
1320,-20,270
1321,-20,258
1322,-19,236
1323,-19,236
1324,-19,242
1325,-19,242
1326,-18,274
1327,-18,274
1328,-17,295
1329,-17,295
1330,-16,300
1331,-16,300
1332,-16,300
1333,-15,272
1334,-15,272
1335,-15,247
1336,-15,247
1337,-14,232
1338,-15,232
1339,-15,231
1340,-15,226
1341,-15,226
1342,-16,238
1343,-15,238
1344,-15,261
1345,-15,261
1346,-15,279
1347,-15,274
1348,-15,274
1349,-15,246
1350,-15,246
1351,-16,234
1352,-16,234
1353,-16,245
1354,-16,245
1355,-16,251
1356,-16,247
1357,-17,247
1358,-17,256
1359,-17,256
1360,-17,254
1361,-17,254
1362,-18,245
1363,-18,245
1364,-18,238
1365,-18,237
1366,-19,237
1367,-19,246
1368,-19,246
1369,-19,240
1370,-19,240
1371,-19,242
1372,-19,243
1373,-19,243
1374,-19,247
1375,-19,247
1376,-18,243
1377,-18,243
1378,-18,237
1379,-18,237
1380,-18,247
1381,-17,250
1382,-17,250
1383,-17,247
1384,-16,247
1385,-16,253
1386,-16,253
1387,-16,257
1388,-16,257
1389,-16,249
1390,-16,250
1391,-16,250
1392,-16,255
1393,-17,255
1394,-17,248
1395,-18,248
1396,-18,241
1397,-19,259
1398,-19,259
1399,-20,280
1400,-20,280
1401,-20,262
1402,-20,262
1403,-21,250
1404,-21,250
1405,-21,267
1406,-21,290
1407,-20,290
1408,-20,300
1409,-20,300
1410,-20,300
1411,-19,300
1412,-19,308
1413,-19,308
1414,-18,317
1415,-18,304
1416,-18,304
1417,-18,309
1418,-18,309
1419,-19,309
1420,-19,309
1421,-20,289
1422,-20,289
1423,-21,265
1424,-21,257
1425,-22,257
1426,-23,239
1427,-24,239
1428,-25,216
1429,-26,216
1430,-26,196
1431,-27,184
1432,-28,184
1433,-29,167
1434,-30,167
1435,-30,151
1436,-31,151
1437,-32,147
1438,-32,147
1439,-33,144
1440,-33,148
1441,-34,148
1442,-34,156
1443,-35,156
1444,-35,156
1445,-36,156
1446,-36,141
1447,-36,141
1448,-36,126
1449,-36,134
1450,-36,134
1451,-36,148
1452,-36,148
1453,-36,138
1454,-35,138
1455,-35,140
1456,-34,140
1457,-34,150
1458,-33,157
1459,-33,157
1460,-32,180
1461,-31,180
1462,-30,203
1463,-29,203
1464,-28,231
1465,-27,244
1466,-26,244
1467,-25,256
1468,-24,256
1469,-22,264
1470,-21,264
1471,-21,261
1472,-20,261
1473,-19,252
1474,-19,254
1475,-19,254
1476,-18,266
1477,-18,266
1478,-18,260
1479,-18,260
1480,-18,243
1481,-18,243
1482,-18,234
1483,-18,238
1484,-18,238
1485,-18,238
1486,-18,238
1487,-18,255
1488,-18,255
1489,-18,269
1490,-18,269
1491,-19,254
1492,-19,229
1493,-19,229
1494,-19,228
1495,-19,228
1496,-19,246
1497,-19,246
1498,-19,250
1499,-19,250
1500,-19,244
1501,-19,240
1502,-19,240
1503,-19,253
1504,-19,253
1505,-19,263
1506,-19,263
1507,-19,253
1508,-19,246
1509,-19,246
1510,-19,250
1511,-19,250
1512,-19,253
1513,-19,253
1514,-19,252
1515,-20,252
1516,-20,238
1517,-21,219
1518,-21,219
1519,-21,221
1520,-21,221
1521,-22,232
1522,-22,232
1523,-22,241
1524,-22,241
1525,-22,248
1526,-22,274
1527,-22,274
1528,-22,274
1529,-22,274
1530,-22,248
1531,-22,248
1532,-23,224
1533,-23,224
1534,-23,228
1535,-24,226
1536,-24,226
1537,-25,213
1538,-25,213
1539,-25,217
1540,-25,217
1541,-25,226
1542,-25,226
1543,-25,246
1544,-25,237
1545,-24,237
1546,-23,235
1547,-23,235
1548,-22,237
1549,-22,237
1550,-21,239
1551,-21,239
1552,-21,239
1553,-21,232
1554,-21,232
1555,-21,248
1556,-20,248
1557,-20,253
1558,-20,253
1559,-20,252
1560,-20,260
1561,-20,260
1562,-20,270
1563,-20,270
1564,-20,287
1565,-20,287
1566,-20,308
1567,-20,308
1568,-21,321
1569,-21,340
1570,-21,340
1571,-21,342
1572,-20,342
1573,-20,305
1574,-20,305
1575,-20,241
1576,-20,241
1577,-19,202
1578,-19,217
1579,-19,217
1580,-20,272
1581,-20,272
1582,-20,292
1583,-21,292
1584,-21,261
1585,-22,261
1586,-23,235
1587,-23,235
1588,-23,235
1589,-24,237
1590,-24,237
1591,-24,237
1592,-25,237
1593,-25,227
1594,-26,227
1595,-26,226
1596,-27,214
1597,-28,214
1598,-28,201
1599,-29,201
1600,-29,192
1601,-30,192
1602,-31,186
1603,-32,185
1604,-33,185
1605,-33,183
1606,-34,183
1607,-35,170
1608,-35,170
1609,-36,159
1610,-37,159
1611,-37,169
1612,-38,165
1613,-38,165
1614,-38,127
1615,-38,127
1616,-38,109
1617,-38,109
1618,-37,124
1619,-37,124
1620,-37,129
1621,-36,139
1622,-36,139
1623,-35,148
1624,-35,148
1625,-34,155
1626,-33,155
1627,-32,170
1628,-32,170
1629,-31,190
1630,-30,219
1631,-29,219
1632,-28,240
1633,-27,240
1634,-27,240
1635,-26,240
1636,-25,233
1637,-25,233
1638,-24,233
1639,-24,239
1640,-23,239
1641,-23,246
1642,-23,246
1643,-22,250
1644,-22,250
1645,-22,247
1646,-21,247
1647,-21,249
1648,-21,251
1649,-20,251
1650,-20,251
1651,-20,251
1652,-19,271
1653,-19,271
1654,-19,259
1655,-18,260
1656,-18,260
1657,-17,266
1658,-17,266
1659,-17,266
1660,-17,266
1661,-17,246
1662,-17,246
1663,-17,220
1664,-17,236
1665,-17,236
1666,-17,252
1667,-17,252
1668,-18,254
1669,-18,254
1670,-18,237
1671,-18,237
1672,-18,224
1673,-18,244
1674,-18,244
1675,-18,255
1676,-18,255
1677,-18,260
1678,-18,260
1679,-17,249
1680,-17,246
1681,-17,246
1682,-17,252
1683,-17,252
1684,-17,262
1685,-17,262
1686,-16,263
1687,-16,263
1688,-15,268
1689,-15,260
1690,-15,260
1691,-16,236
1692,-16,236
1693,-16,231
1694,-17,231
1695,-17,237
1696,-17,237
1697,-18,229
1698,-18,250
1699,-19,250
1700,-19,255
1701,-19,255
1702,-19,238
1703,-18,238
1704,-18,233
1705,-18,230
1706,-18,230
1707,-17,250
1708,-17,250
1709,-17,257
1710,-16,257
1711,-16,255
1712,-15,255
1713,-15,260
1714,-14,262
1715,-14,262
1716,-14,261
1717,-14,261
1718,-14,254
1719,-15,254
1720,-15,243
1721,-16,246
1722,-17,246
1723,-18,257
1724,-19,257
1725,-19,251
1726,-20,251
1727,-21,248
1728,-21,248
1729,-21,273
1730,-21,289
1731,-21,289
1732,-20,293
1733,-20,293
1734,-20,296
1735,-19,296
1736,-19,298
1737,-18,298
1738,-18,299
1739,-17,306
1740,-17,306
1741,-16,305
1742,-16,305
1743,-16,308
1744,-16,308
1745,-16,318
1746,-17,308
1747,-18,308
1748,-18,280
1749,-19,280
1750,-20,262
1751,-21,262
1752,-21,266
1753,-22,266
1754,-23,273
1755,-24,239
1756,-25,239
1757,-26,207
1758,-27,207
1759,-27,196
1760,-28,196
1761,-30,187
1762,-31,187
1763,-32,172
1764,-33,156
1765,-34,156
1766,-34,130
1767,-35,130
1768,-36,101
1769,-37,101
1770,-37,95
1771,-37,91
1772,-38,91
1773,-38,88
1774,-37,88
1775,-37,90
1776,-37,90
1777,-36,103
1778,-36,103
1779,-35,114
1780,-35,128
1781,-34,128
1782,-33,132
1783,-32,132
1784,-31,146
1785,-30,146
1786,-29,172
1787,-28,172
1788,-27,212
1789,-26,254
1790,-25,254
1791,-23,284
1792,-22,284
1793,-21,272
1794,-20,272
1795,-19,270
1796,-18,272
1797,-18,272
1798,-18,260
1799,-17,260
1800,-17,246
1801,-17,246
1802,-17,241
1803,-16,241
1804,-16,242
1805,-16,257
1806,-16,257
1807,-15,280
1808,-15,280
1809,-15,267
1810,-15,267
1811,-15,253
1812,-15,253
1813,-14,264
1814,-14,274
1815,-14,274
1816,-14,272
1817,-14,272
1818,-14,257
1819,-14,257
1820,-14,243
1821,-14,244
1822,-14,244
1823,-14,247
1824,-14,247
1825,-14,247
1826,-14,247
1827,-14,248
1828,-15,248
1829,-15,256
1830,-16,248
1831,-16,248
1832,-16,245
1833,-16,245
1834,-16,243
1835,-16,243
1836,-17,244
1837,-17,244
1838,-17,248
1839,-17,252
1840,-17,252
1841,-17,245
1842,-18,245
1843,-18,242
1844,-18,242
1845,-19,245
1846,-19,229
1847,-20,229
1848,-20,222
1849,-21,222
1850,-21,226
1851,-21,226
1852,-21,236
1853,-21,236
1854,-21,253
1855,-21,254
1856,-20,254
1857,-20,241
1858,-19,241
1859,-19,238
1860,-18,238
1861,-18,253
1862,-18,253
1863,-17,257
1864,-17,258
1865,-16,258
1866,-16,265
1867,-16,265
1868,-15,267
1869,-15,267
1870,-15,266
1871,-15,262
1872,-16,262
1873,-17,256
1874,-18,256
1875,-18,278
1876,-19,278
1877,-19,316
1878,-19,316
1879,-19,292
1880,-19,268
1881,-19,268
1882,-19,291
1883,-18,291
1884,-18,312
1885,-18,312
1886,-17,304
1887,-17,304
1888,-17,304
1889,-17,311
1890,-18,311
1891,-18,291
1892,-19,291
1893,-19,267
1894,-19,267
1895,-19,257
1896,-20,257
1897,-20,256
1898,-20,229
1899,-21,229
